cohort,seed,arm,gate,budget,random_seed,domain,correct,abstain,N_unsafe,N_safe,TP,TN,FP,FN,abstain_unsafe,abstain_safe,routed,S_fit_N,S_overflow_N,S_fit_wrong_to_correct,S_fit_correct_to_wrong,S_fit_correct_to_abstain,S_fit_wrong_to_abstain,S_fit_unrouted_errors,S_fit_correct,S_overflow_recovery_correct,S_overflow_recovery_wrong,S_overflow_final_abstain,S_overflow_unrouted,abstain_input_overflow,abstain_technical,abstain_model,abstain_rule_unsupported,abstain_rule_unresolved,N,task_groups,correct_over_N,coverage,unsafe_recall_all,unsafe_recall_covered,FPR_all,FPR_covered,actual_call_rate,deployment_calls,route_rate,routed_input_tokens,routed_output_tokens,group_macro_correct_over_N,binary_net_correction,group_macro_unsafe_recall_all,group_macro_unsafe_recall_all_eligible_groups,group_macro_FPR_all,group_macro_FPR_all_eligible_groups,group_macro_coverage,group_macro_coverage_eligible_groups
transfer_2048,43,L_direct,G_random,0.1,13,travel,167,0,20,157,12,155,2,8,0,0,30,159,18,1,0,0,0,8,151,16,2,0,0,0,0,0,0,0,177,6,0.943502824858757,1.0,0.6,0.6,0.012738853503184714,0.012738853503184714,0.1694915254237288,30,0.1694915254237288,74038,2137,0.9446462722991218,1,0.625,6,0.01173469387755102,6,1.0,6
transfer_2048,43,L_direct,G_random,0.1,14,combined,243,0,48,216,34,209,7,14,0,0,73,246,18,8,1,0,0,15,227,16,2,0,0,0,0,0,0,0,264,12,0.9204545454545454,1.0,0.7083333333333334,0.7083333333333334,0.032407407407407406,0.032407407407407406,0.2765151515151515,73,0.2765151515151515,123430,4994,0.927494718790622,7,0.6949035812672176,11,0.02779717150017902,12,1.0,12
transfer_2048,43,L_direct,G_random,0.1,14,banking,76,0,28,59,22,54,5,6,0,0,43,87,0,7,1,0,0,7,76,0,0,0,0,0,0,0,0,0,87,6,0.8735632183908046,1.0,0.7857142857142857,0.7857142857142857,0.0847457627118644,0.0847457627118644,0.4942528735632184,43,0.4942528735632184,48613,2893,0.9085858585858586,6,0.7787878787878788,5,0.043859649122807015,6,1.0,6
transfer_2048,43,L_direct,G_random,0.1,14,travel,167,0,20,157,12,155,2,8,0,0,30,159,18,1,0,0,0,8,151,16,2,0,0,0,0,0,0,0,177,6,0.943502824858757,1.0,0.6,0.6,0.012738853503184714,0.012738853503184714,0.1694915254237288,30,0.1694915254237288,74817,2101,0.9464035789953852,1,0.625,6,0.01173469387755102,6,1.0,6
transfer_2048,43,L_direct,G_random,0.1,15,combined,238,0,48,216,35,203,13,13,0,0,73,246,18,6,4,0,0,18,222,16,2,0,0,0,0,0,0,0,264,12,0.9015151515151515,1.0,0.7291666666666666,0.7291666666666666,0.06018518518518518,0.06018518518518518,0.2765151515151515,73,0.2765151515151515,117101,4983,0.8938989572536838,2,0.7024793388429752,11,0.08355113975414727,12,1.0,12
transfer_2048,43,L_direct,G_random,0.1,15,banking,72,0,28,59,24,48,11,4,0,0,43,87,0,6,4,0,0,9,72,0,0,0,0,0,0,0,0,0,87,6,0.8275862068965517,1.0,0.8571428571428571,0.8571428571428571,0.1864406779661017,0.1864406779661017,0.4942528735632184,43,0.4942528735632184,47254,2892,0.8462962962962963,2,0.8454545454545455,5,0.15536758563074352,6,1.0,6
transfer_2048,43,L_direct,G_random,0.1,15,travel,166,0,20,157,11,155,2,9,0,0,30,159,18,0,0,0,0,9,150,16,2,0,0,0,0,0,0,0,177,6,0.9378531073446328,1.0,0.55,0.55,0.012738853503184714,0.012738853503184714,0.1694915254237288,30,0.1694915254237288,69847,2091,0.9415016182110715,0,0.5833333333333334,6,0.01173469387755102,6,1.0,6
transfer_2048,43,L_direct,G_random,0.1,16,combined,240,0,48,216,33,207,9,15,0,0,73,246,18,5,1,0,0,16,224,16,2,0,0,0,0,0,0,0,264,12,0.9090909090909091,1.0,0.6875,0.6875,0.041666666666666664,0.041666666666666664,0.2765151515151515,73,0.2765151515151515,118946,4998,0.9167104050651317,4,0.709366391184573,11,0.04376939372240124,12,1.0,12
transfer_2048,43,L_direct,G_random,0.1,16,banking,74,0,28,59,22,52,7,6,0,0,43,87,0,5,1,0,0,7,74,0,0,0,0,0,0,0,0,0,87,6,0.8505747126436781,1.0,0.7857142857142857,0.7857142857142857,0.11864406779661017,0.11864406779661017,0.4942528735632184,43,0.4942528735632184,52112,2896,0.8919191919191919,4,0.8606060606060606,5,0.07580409356725146,6,1.0,6
transfer_2048,43,L_direct,G_random,0.1,16,travel,166,0,20,157,11,155,2,9,0,0,30,159,18,0,0,0,0,9,150,16,2,0,0,0,0,0,0,0,177,6,0.9378531073446328,1.0,0.55,0.55,0.012738853503184714,0.012738853503184714,0.1694915254237288,30,0.1694915254237288,66834,2102,0.9415016182110715,0,0.5833333333333334,6,0.01173469387755102,6,1.0,6
transfer_2048,43,L_direct,G_random,0.1,17,combined,237,0,48,216,34,203,13,14,0,0,73,246,18,6,5,0,0,15,221,16,2,0,0,0,0,0,0,0,264,12,0.8977272727272727,1.0,0.7083333333333334,0.7083333333333334,0.06018518518518518,0.06018518518518518,0.2765151515151515,73,0.2765151515151515,114135,4993,0.893650091787427,1,0.709366391184573,11,0.07485150605451357,12,1.0,12
transfer_2048,43,L_direct,G_random,0.1,17,banking,71,0,28,59,22,49,10,6,0,0,43,87,0,5,4,0,0,7,71,0,0,0,0,0,0,0,0,0,87,6,0.8160919540229885,1.0,0.7857142857142857,0.7857142857142857,0.1694915254237288,0.1694915254237288,0.4942528735632184,43,0.4942528735632184,47980,2861,0.844107744107744,1,0.793939393939394,5,0.1315580618212197,6,1.0,6
transfer_2048,43,L_direct,G_random,0.1,17,travel,166,0,20,157,12,154,3,8,0,0,30,159,18,1,1,0,0,8,150,16,2,0,0,0,0,0,0,0,177,6,0.9378531073446328,1.0,0.6,0.6,0.01910828025477707,0.01910828025477707,0.1694915254237288,30,0.1694915254237288,66155,2132,0.9431924394671101,0,0.6388888888888888,6,0.01814495028780743,6,1.0,6
transfer_2048,43,L_direct,G_random,0.1,18,combined,237,0,48,216,33,204,12,15,0,0,73,246,18,4,3,0,0,17,221,16,2,0,0,0,0,0,0,0,264,12,0.8977272727272727,1.0,0.6875,0.6875,0.05555555555555555,0.05555555555555555,0.2765151515151515,73,0.2765151515151515,124175,5004,0.9014898028162276,1,0.6956906729634003,11,0.06295799021362931,12,1.0,12
transfer_2048,43,L_direct,G_random,0.1,18,banking,70,0,28,59,21,49,10,7,0,0,43,87,0,3,3,0,0,9,70,0,0,0,0,0,0,0,0,0,87,6,0.8045977011494253,1.0,0.75,0.75,0.1694915254237288,0.1694915254237288,0.4942528735632184,43,0.4942528735632184,49180,2873,0.8583333333333333,0,0.7805194805194805,5,0.1141812865497076,6,1.0,6
transfer_2048,43,L_direct,G_random,0.1,18,travel,167,0,20,157,12,155,2,8,0,0,30,159,18,1,0,0,0,8,151,16,2,0,0,0,0,0,0,0,177,6,0.943502824858757,1.0,0.6,0.6,0.012738853503184714,0.012738853503184714,0.1694915254237288,30,0.1694915254237288,74995,2131,0.9446462722991218,1,0.625,6,0.01173469387755102,6,1.0,6
transfer_2048,43,L_direct,G_random,0.1,19,combined,240,0,48,216,33,207,9,15,0,0,73,246,18,6,2,0,0,18,224,16,2,0,0,0,0,0,0,0,264,12,0.9090909090909091,1.0,0.6875,0.6875,0.041666666666666664,0.041666666666666664,0.2765151515151515,73,0.2765151515151515,118171,4971,0.9150269033816301,4,0.7162534435261708,11,0.05128819071488244,12,1.0,12
transfer_2048,43,L_direct,G_random,0.1,19,banking,74,0,28,59,22,52,7,6,0,0,43,87,0,6,2,0,0,9,74,0,0,0,0,0,0,0,0,0,87,6,0.8505747126436781,1.0,0.7857142857142857,0.7857142857142857,0.11864406779661017,0.11864406779661017,0.4942528735632184,43,0.4942528735632184,47277,2866,0.8885521885521885,4,0.8757575757575757,5,0.09084168755221386,6,1.0,6
transfer_2048,43,L_direct,G_random,0.1,19,travel,166,0,20,157,11,155,2,9,0,0,30,159,18,0,0,0,0,9,150,16,2,0,0,0,0,0,0,0,177,6,0.9378531073446328,1.0,0.55,0.55,0.012738853503184714,0.012738853503184714,0.1694915254237288,30,0.1694915254237288,70894,2105,0.9415016182110715,0,0.5833333333333334,6,0.01173469387755102,6,1.0,6
transfer_2048,43,L_direct,G_uncertainty,0.25,,combined,249,0,48,216,41,208,8,7,0,0,80,246,18,16,3,0,0,5,233,16,2,0,0,0,0,0,0,0,264,12,0.9431818181818182,1.0,0.8541666666666666,0.8541666666666666,0.037037037037037035,0.037037037037037035,0.30303030303030304,80,0.30303030303030304,150424,5691,0.9462182384575378,13,0.8691460055096418,11,0.04424453992123165,12,1.0,12
transfer_2048,43,L_direct,G_uncertainty,0.25,,banking,78,0,28,59,25,53,6,3,0,0,47,87,0,11,3,0,0,1,78,0,0,0,0,0,0,0,0,0,87,6,0.896551724137931,1.0,0.8928571428571429,0.8928571428571429,0.1016949152542373,0.1016949152542373,0.5402298850574713,47,0.5402298850574713,64882,3334,0.9277777777777778,8,0.9454545454545454,5,0.07675438596491228,6,1.0,6
transfer_2048,43,L_direct,G_uncertainty,0.25,,travel,171,0,20,157,16,155,2,4,0,0,33,159,18,5,0,0,0,4,155,16,2,0,0,0,0,0,0,0,177,6,0.9661016949152542,1.0,0.8,0.8,0.012738853503184714,0.012738853503184714,0.1864406779661017,33,0.1864406779661017,85542,2357,0.9646586991372978,5,0.8055555555555556,6,0.01173469387755102,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,0,combined,241,0,48,216,35,206,10,13,0,0,80,246,18,7,2,0,0,15,225,16,2,0,0,0,0,0,0,0,264,12,0.9128787878787878,1.0,0.7291666666666666,0.7291666666666666,0.046296296296296294,0.046296296296296294,0.30303030303030304,80,0.30303030303030304,131945,5458,0.917047105401832,5,0.7024793388429752,11,0.055674155627163144,12,1.0,12
transfer_2048,43,L_direct,G_random,0.25,0,banking,75,0,28,59,24,51,8,4,0,0,47,87,0,7,2,0,0,6,75,0,0,0,0,0,0,0,0,0,87,6,0.8620689655172413,1.0,0.8571428571428571,0.8571428571428571,0.13559322033898305,0.13559322033898305,0.5402298850574713,47,0.5402298850574713,54900,3156,0.8925925925925926,5,0.8454545454545455,5,0.09961361737677527,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,0,travel,166,0,20,157,11,155,2,9,0,0,33,159,18,0,0,0,0,9,150,16,2,0,0,0,0,0,0,0,177,6,0.9378531073446328,1.0,0.55,0.55,0.012738853503184714,0.012738853503184714,0.1864406779661017,33,0.1864406779661017,77045,2302,0.9415016182110715,0,0.5833333333333334,6,0.01173469387755102,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,1,combined,240,0,48,216,33,207,9,15,0,0,80,246,18,6,2,0,0,17,224,16,2,0,0,0,0,0,0,0,264,12,0.9090909090909091,1.0,0.6875,0.6875,0.041666666666666664,0.041666666666666664,0.30303030303030304,80,0.30303030303030304,132979,5457,0.9003955267219514,4,0.6888036206218024,11,0.05394587659625254,12,1.0,12
transfer_2048,43,L_direct,G_random,0.25,1,banking,73,0,28,59,21,52,7,7,0,0,47,87,0,5,2,0,0,9,73,0,0,0,0,0,0,0,0,0,87,6,0.8390804597701149,1.0,0.75,0.75,0.11864406779661017,0.11864406779661017,0.5402298850574713,47,0.5402298850574713,53279,3128,0.8561447811447811,3,0.7653679653679654,5,0.09615705931495405,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,1,travel,167,0,20,157,12,155,2,8,0,0,33,159,18,1,0,0,0,8,151,16,2,0,0,0,0,0,0,0,177,6,0.943502824858757,1.0,0.6,0.6,0.012738853503184714,0.012738853503184714,0.1864406779661017,33,0.1864406779661017,79700,2329,0.9446462722991218,1,0.625,6,0.01173469387755102,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,2,combined,239,0,48,216,33,206,10,15,0,0,80,246,18,7,4,0,0,18,223,16,2,0,0,0,0,0,0,0,264,12,0.9053030303030303,1.0,0.6875,0.6875,0.046296296296296294,0.046296296296296294,0.30303030303030304,80,0.30303030303030304,128447,5404,0.9013521119894473,3,0.7266824085005903,11,0.06053526673827426,12,1.0,12
transfer_2048,43,L_direct,G_random,0.25,2,banking,72,0,28,59,21,51,8,7,0,0,47,87,0,6,4,0,0,10,72,0,0,0,0,0,0,0,0,0,87,6,0.8275862068965517,1.0,0.75,0.75,0.13559322033898305,0.13559322033898305,0.5402298850574713,47,0.5402298850574713,50213,3099,0.8539562289562289,2,0.832034632034632,5,0.1093358395989975,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,2,travel,167,0,20,157,12,155,2,8,0,0,33,159,18,1,0,0,0,8,151,16,2,0,0,0,0,0,0,0,177,6,0.943502824858757,1.0,0.6,0.6,0.012738853503184714,0.012738853503184714,0.1864406779661017,33,0.1864406779661017,78234,2305,0.9487479950226657,1,0.6388888888888888,6,0.01173469387755102,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,3,combined,242,0,48,216,34,208,8,14,0,0,80,246,18,7,1,0,0,16,226,16,2,0,0,0,0,0,0,0,264,12,0.9166666666666666,1.0,0.7083333333333334,0.7083333333333334,0.037037037037037035,0.037037037037037035,0.30303030303030304,80,0.30303030303030304,127712,5396,0.9196815239491252,6,0.718417945690673,11,0.04087152404821578,12,1.0,12
transfer_2048,43,L_direct,G_random,0.25,3,banking,74,0,28,59,21,53,6,7,0,0,47,87,0,5,1,0,0,9,74,0,0,0,0,0,0,0,0,0,87,6,0.8505747126436781,1.0,0.75,0.75,0.1016949152542373,0.1016949152542373,0.5402298850574713,47,0.5402298850574713,49099,3114,0.8898148148148148,4,0.7805194805194805,5,0.07000835421888053,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,3,travel,168,0,20,157,13,155,2,7,0,0,33,159,18,2,0,0,0,7,152,16,2,0,0,0,0,0,0,0,177,6,0.9491525423728814,1.0,0.65,0.65,0.012738853503184714,0.012738853503184714,0.1864406779661017,33,0.1864406779661017,78613,2282,0.9495482330834355,2,0.6666666666666666,6,0.01173469387755102,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,4,combined,241,0,48,216,34,207,9,14,0,0,80,246,18,6,1,0,0,17,225,16,2,0,0,0,0,0,0,0,264,12,0.9128787878787878,1.0,0.7083333333333334,0.7083333333333334,0.041666666666666664,0.041666666666666664,0.30303030303030304,80,0.30303030303030304,129878,5367,0.9298417181964448,5,0.7245179063360881,11,0.03773869196801528,12,1.0,12
transfer_2048,43,L_direct,G_random,0.25,4,banking,75,0,28,59,23,52,7,5,0,0,47,87,0,6,1,0,0,8,75,0,0,0,0,0,0,0,0,0,87,6,0.8620689655172413,1.0,0.8214285714285714,0.8214285714285714,0.11864406779661017,0.11864406779661017,0.5402298850574713,47,0.5402298850574713,51912,3066,0.9181818181818182,5,0.8939393939393939,5,0.06374269005847953,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,4,travel,166,0,20,157,11,155,2,9,0,0,33,159,18,0,0,0,0,9,150,16,2,0,0,0,0,0,0,0,177,6,0.9378531073446328,1.0,0.55,0.55,0.012738853503184714,0.012738853503184714,0.1864406779661017,33,0.1864406779661017,77966,2301,0.9415016182110715,0,0.5833333333333334,6,0.01173469387755102,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,5,combined,243,0,48,216,36,207,9,12,0,0,80,246,18,9,2,0,0,16,227,16,2,0,0,0,0,0,0,0,264,12,0.9204545454545454,1.0,0.75,0.75,0.041666666666666664,0.041666666666666664,0.30303030303030304,80,0.30303030303030304,128645,5474,0.9255638768903016,7,0.7576741440377804,11,0.05011860007160759,12,1.0,12
transfer_2048,43,L_direct,G_random,0.25,5,banking,76,0,28,59,24,52,7,4,0,0,47,87,0,8,2,0,0,8,76,0,0,0,0,0,0,0,0,0,87,6,0.8735632183908046,1.0,0.8571428571428571,0.8571428571428571,0.11864406779661017,0.11864406779661017,0.5402298850574713,47,0.5402298850574713,50786,3157,0.9064814814814814,6,0.9168831168831169,5,0.08850250626566415,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,5,travel,167,0,20,157,12,155,2,8,0,0,33,159,18,1,0,0,0,8,151,16,2,0,0,0,0,0,0,0,177,6,0.943502824858757,1.0,0.6,0.6,0.012738853503184714,0.012738853503184714,0.1864406779661017,33,0.1864406779661017,77859,2317,0.9446462722991218,1,0.625,6,0.01173469387755102,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,6,combined,241,0,48,216,34,207,9,14,0,0,80,246,18,6,1,0,0,18,225,16,2,0,0,0,0,0,0,0,264,12,0.9128787878787878,1.0,0.7083333333333334,0.7083333333333334,0.041666666666666664,0.041666666666666664,0.30303030303030304,80,0.30303030303030304,131100,5379,0.9173568061832309,5,0.7320936639118457,11,0.04525748896049648,12,1.0,12
transfer_2048,43,L_direct,G_random,0.25,6,banking,74,0,28,59,22,52,7,6,0,0,47,87,0,5,1,0,0,10,74,0,0,0,0,0,0,0,0,0,87,6,0.8505747126436781,1.0,0.7857142857142857,0.7857142857142857,0.11864406779661017,0.11864406779661017,0.5402298850574713,47,0.5402298850574713,52402,3087,0.89006734006734,4,0.8606060606060606,5,0.07878028404344194,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,6,travel,167,0,20,157,12,155,2,8,0,0,33,159,18,1,0,0,0,8,151,16,2,0,0,0,0,0,0,0,177,6,0.943502824858757,1.0,0.6,0.6,0.012738853503184714,0.012738853503184714,0.1864406779661017,33,0.1864406779661017,78698,2292,0.9446462722991218,1,0.625,6,0.01173469387755102,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,7,combined,238,0,48,216,32,206,10,16,0,0,80,246,18,4,2,0,0,18,222,16,2,0,0,0,0,0,0,0,264,12,0.9015151515151515,1.0,0.6666666666666666,0.6666666666666666,0.046296296296296294,0.046296296296296294,0.30303030303030304,80,0.30303030303030304,128778,5411,0.901432627287354,2,0.69637937819756,11,0.054186060389067904,12,1.0,12
transfer_2048,43,L_direct,G_random,0.25,7,banking,72,0,28,59,21,51,8,7,0,0,47,87,0,4,2,0,0,9,72,0,0,0,0,0,0,0,0,0,87,6,0.8275862068965517,1.0,0.75,0.75,0.13559322033898305,0.13559322033898305,0.5402298850574713,47,0.5402298850574713,49915,3102,0.8613636363636363,2,0.832034632034632,5,0.0966374269005848,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,7,travel,166,0,20,157,11,155,2,9,0,0,33,159,18,0,0,0,0,9,150,16,2,0,0,0,0,0,0,0,177,6,0.9378531073446328,1.0,0.55,0.55,0.012738853503184714,0.012738853503184714,0.1864406779661017,33,0.1864406779661017,78863,2309,0.9415016182110715,0,0.5833333333333334,6,0.01173469387755102,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,8,combined,237,0,48,216,33,204,12,15,0,0,80,246,18,6,5,0,0,19,221,16,2,0,0,0,0,0,0,0,264,12,0.8977272727272727,1.0,0.6875,0.6875,0.05555555555555555,0.05555555555555555,0.30303030303030304,80,0.30303030303030304,130479,5449,0.8895283278830545,1,0.7011019283746557,11,0.07799558419859172,12,1.0,12
transfer_2048,43,L_direct,G_random,0.25,8,banking,70,0,28,59,21,49,10,7,0,0,47,87,0,5,5,0,0,11,70,0,0,0,0,0,0,0,0,0,87,6,0.8045977011494253,1.0,0.75,0.75,0.1694915254237288,0.1694915254237288,0.5402298850574713,47,0.5402298850574713,50647,3124,0.8311447811447812,0,0.7757575757575758,5,0.14425647451963242,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,8,travel,167,0,20,157,12,155,2,8,0,0,33,159,18,1,0,0,0,8,151,16,2,0,0,0,0,0,0,0,177,6,0.943502824858757,1.0,0.6,0.6,0.012738853503184714,0.012738853503184714,0.1864406779661017,33,0.1864406779661017,79832,2325,0.9479118746213279,1,0.6388888888888888,6,0.01173469387755102,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,9,combined,236,0,48,216,32,204,12,16,0,0,80,246,18,5,5,0,0,18,220,16,2,0,0,0,0,0,0,0,264,12,0.8939393939393939,1.0,0.6666666666666666,0.6666666666666666,0.05555555555555555,0.05555555555555555,0.30303030303030304,80,0.30303030303030304,117333,5462,0.8830403713950981,0,0.6639118457300275,11,0.0756807693837769,12,1.0,12
transfer_2048,43,L_direct,G_random,0.25,9,banking,72,0,28,59,21,51,8,7,0,0,47,87,0,5,3,0,0,9,72,0,0,0,0,0,0,0,0,0,87,6,0.8275862068965517,1.0,0.75,0.75,0.13559322033898305,0.13559322033898305,0.5402298850574713,47,0.5402298850574713,51656,3187,0.8548821548821549,2,0.7606060606060606,5,0.10258980785296574,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,9,travel,164,0,20,157,11,153,4,9,0,0,33,159,18,0,2,0,0,9,148,16,2,0,0,0,0,0,0,0,177,6,0.9265536723163842,1.0,0.55,0.55,0.025477707006369428,0.025477707006369428,0.1864406779661017,33,0.1864406779661017,65677,2275,0.9111985879080412,-2,0.5833333333333334,6,0.04877173091458806,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,10,combined,242,0,48,216,36,206,10,12,0,0,80,246,18,9,3,0,0,16,226,16,2,0,0,0,0,0,0,0,264,12,0.9166666666666666,1.0,0.75,0.75,0.046296296296296294,0.046296296296296294,0.30303030303030304,80,0.30303030303030304,131604,5448,0.9134946552622565,6,0.7699724517906336,11,0.06170485738154911,12,1.0,12
transfer_2048,43,L_direct,G_random,0.25,10,banking,74,0,28,59,23,51,8,5,0,0,47,87,0,7,3,0,0,9,74,0,0,0,0,0,0,0,0,0,87,6,0.8505747126436781,1.0,0.8214285714285714,0.8214285714285714,0.13559322033898305,0.13559322033898305,0.5402298850574713,47,0.5402298850574713,53164,3149,0.8774410774410775,4,0.8939393939393939,5,0.1116750208855472,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,10,travel,168,0,20,157,13,155,2,7,0,0,33,159,18,2,0,0,0,7,152,16,2,0,0,0,0,0,0,0,177,6,0.9491525423728814,1.0,0.65,0.65,0.012738853503184714,0.012738853503184714,0.1864406779661017,33,0.1864406779661017,78440,2299,0.9495482330834355,2,0.6666666666666666,6,0.01173469387755102,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,11,combined,244,0,48,216,36,208,8,12,0,0,80,246,18,9,1,0,0,14,228,16,2,0,0,0,0,0,0,0,264,12,0.9242424242424242,1.0,0.75,0.75,0.037037037037037035,0.037037037037037035,0.30303030303030304,80,0.30303030303030304,135170,5445,0.9258112171071202,8,0.7327823691460055,11,0.04087152404821578,12,1.0,12
transfer_2048,43,L_direct,G_random,0.25,11,banking,76,0,28,59,23,53,6,5,0,0,47,87,0,7,1,0,0,7,76,0,0,0,0,0,0,0,0,0,87,6,0.8735632183908046,1.0,0.8214285714285714,0.8214285714285714,0.1016949152542373,0.1016949152542373,0.5402298850574713,47,0.5402298850574713,51901,3156,0.8996632996632996,6,0.8121212121212121,5,0.07000835421888053,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,11,travel,168,0,20,157,13,155,2,7,0,0,33,159,18,2,0,0,0,7,152,16,2,0,0,0,0,0,0,0,177,6,0.9491525423728814,1.0,0.65,0.65,0.012738853503184714,0.012738853503184714,0.1864406779661017,33,0.1864406779661017,83269,2289,0.9519591345509407,2,0.6666666666666666,6,0.01173469387755102,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,12,combined,239,0,48,216,34,205,11,14,0,0,80,246,18,8,5,0,0,16,223,16,2,0,0,0,0,0,0,0,264,12,0.9053030303030303,1.0,0.7083333333333334,0.7083333333333334,0.05092592592592592,0.05092592592592592,0.30303030303030304,80,0.30303030303030304,127006,5517,0.905100718455445,3,0.7396694214876033,11,0.06374039494340246,12,1.0,12
transfer_2048,43,L_direct,G_random,0.25,12,banking,73,0,28,59,22,51,8,6,0,0,47,87,0,7,4,0,0,8,73,0,0,0,0,0,0,0,0,0,87,6,0.8390804597701149,1.0,0.7857142857142857,0.7857142857142857,0.13559322033898305,0.13559322033898305,0.5402298850574713,47,0.5402298850574713,53083,3164,0.8678451178451179,3,0.8606060606060606,5,0.1093358395989975,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,12,travel,166,0,20,157,12,154,3,8,0,0,33,159,18,1,1,0,0,8,150,16,2,0,0,0,0,0,0,0,177,6,0.9378531073446328,1.0,0.6,0.6,0.01910828025477707,0.01910828025477707,0.1864406779661017,33,0.1864406779661017,73923,2353,0.9423563190657723,0,0.6388888888888888,6,0.01814495028780743,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,13,combined,243,0,48,216,34,209,7,14,0,0,80,246,18,7,0,0,0,15,227,16,2,0,0,0,0,0,0,0,264,12,0.9204545454545454,1.0,0.7083333333333334,0.7083333333333334,0.032407407407407406,0.032407407407407406,0.30303030303030304,80,0.30303030303030304,135475,5453,0.9252271765536013,7,0.72737111373475,11,0.02896676214345387,12,1.0,12
transfer_2048,43,L_direct,G_random,0.25,13,banking,76,0,28,59,22,54,5,6,0,0,47,87,0,6,0,0,0,7,76,0,0,0,0,0,0,0,0,0,87,6,0.8735632183908046,1.0,0.7857142857142857,0.7857142857142857,0.0847457627118644,0.0847457627118644,0.5402298850574713,47,0.5402298850574713,51135,3128,0.9058080808080808,6,0.8502164502164502,5,0.046198830409356725,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,13,travel,167,0,20,157,12,155,2,8,0,0,33,159,18,1,0,0,0,8,151,16,2,0,0,0,0,0,0,0,177,6,0.943502824858757,1.0,0.6,0.6,0.012738853503184714,0.012738853503184714,0.1864406779661017,33,0.1864406779661017,84340,2325,0.9446462722991218,1,0.625,6,0.01173469387755102,6,1.0,6
transfer_2048,43,L_direct,G_random,0.25,14,combined,241,0,48,216,34,207,9,14,0,0,80,246,18,8,3,0,0,15,225,16,2,0,0,0,0,0,0,0,264,12,0.9128787878787878,1.0,0.7083333333333334,0.7083333333333334,0.041666666666666664,0.041666666666666664,0.30303030303030304,80,0.30303030303030304,136463,5474,0.9099021261980293,5,0.6949035812672176,11,0.05011860007160759,12,1.0,12
transfer_2048,43,L_direct,G_random,0.25,14,banking,74,0,28,59,22,52,7,6,0,0,47,87,0,7,3,0,0,7,74,0,0,0,0,0,0,0,0,0,87,6,0.8505747126436781,1.0,0.7857142857142857,0.7857142857142857,0.11864406779661017,0.11864406779661017,0.5402298850574713,47,0.5402298850574713,52456,3170,0.8734006734006734,4,0.7787878787878788,5,0.08850250626566415,6,1.0,6
